id,name,slug,facility_type,status,is_claimed,address,postal_code,latitude,longitude,phone_number,email,website,business_hours,range_length_yards,number_of_lanes,has_pro_shop,has_3d_course,has_field_course,membership_required,membership_price_adult,drop_in_price,equipment_rental_available,lessons_available,lesson_price_range,bow_types_allowed,accessibility,parking_available,post_images,description,city,state
e01c6b14-e65f-42d4-a6fe-b640b3ba5fad,Rend Lake Archery,rend-lake-archery-il,volunteer_club,active,False,North Marcuym Campground,62812,,,+16189276264,dmillenbine@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://bloximages.newyork1.vip.townnews.com/wsiltv.com/content/tncms/assets/v3/editorial/7/ba/7ba7db53-2604-5dbe-8a74-d815480f6845/6123f11a6ae04.image.jpg?crop=1280,672,0,23&resize=1200,630&order=crop,resize""]",ASA-affiliated 3D archery club. Contact: Donnie Millenbine.,Benton,Illinois
fe70589a-928b-4d63-b264-8598a8329be3,Rib Mountain Bowman,rib-mountain-bowman-wi,volunteer_club,active,False,2385 Julip Dr,54401,45.0453261,-89.6661359,,ribmountainbowmeninc@gmail.com,https://www.ribmountainbowmen.com/,,,18,False,True,False,True,$55 family working / $205 family non-working per year,,False,False,,,false,false,"[""state-range-photos/wisconsin/Rib Mountain Bowman (Wausau).jpg""]","Archery range located in Wausau, WI.",Wausau,Wisconsin
1c1c33db-dd31-4b54-8309-0c86169a25e9,Rice Lake Rod & Gun Club,rice-lake-rod-gun-club-wi,club,active,False,,,,,,,http://www.rlrodandgun.org,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/wisconsin/Rice Lake Rod  Gun Club (Rice Lake).jpg""]","Archery range located in Rice Lake, WI.",Rice Lake,Wisconsin
310519c3-f35f-4c24-b2c4-953176561f55,Riceville Archery Club,riceville-archery-club-ia,club,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/iowa/Riceville Archery Club (Riceville).jpg""]","Archery range located in Riceville, IA.",Riceville,Iowa
7df11c0e-f595-45e1-8f95-fae57d218fca,Rick's Sporting Goods,rick-s-sporting-goods-oh,commercial,active,False,"1326 Newark Rd, Mt Vernon, OH 43050",,,,(740) 397-6555,rickssportinggoods@midohio.twcbc.com,https://rickssportinggoods.com/,Mon-Fri 10am-7pm; Sat 10am-4pm; Sun Closed,,14,True,False,False,False,,,False,False,,,false,false,"[""http://www.shoprlsg.com/uploads/1/1/8/9/118929801/published/img-1955_3.jpg""]","Archery range located in Mt. Vernon, OH.",Mt. Vernon,Ohio
27ceecae-4251-410b-92d8-d29cf1978010,Rider's Sporting Goods,rider-s-sporting-goods-la,commercial,active,False,,70648,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/louisiana/Riders Sporting Goods (Kinder).jpg""]","Archery range located in Kinder, LA.",Kinder,Louisiana
ee22f7bb-ec72-497f-9c8f-65b812a7a85a,Ridge Archers,ridge-archers-fl,volunteer_club,active,False,3755 Tenoroc Mine Rd,33805,,,813-763-2300,campbell1crew@yahoo.com,https://ridgearchersattenoroc.com,,,,False,True,True,True,$80/year,,False,False,,,false,false,"[""https://ridgearchersattenoroc.com/wp-content/uploads/2022/07/mo.jpg""]",ASA-affiliated 3D archery club. Contact: Maurice Campbell.,lakeland,Florida
c09243f3-cead-4de2-a556-3d55b3cb9132,Rigneys School of Archery,rigneys-school-of-archery-il,hybrid,active,False,10041 Palm Rd,62536,,,,rsa.eph429@gmail.com,http://www.rigneyschoolofarchery.com,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery",Glenarm,Illinois
d971324b-da19-43a2-baf4-9bfde152a18d,Riley Archery Range,riley-archery-range-mi,public,active,False,31555 W Eleven Mile Rd,48336,,,(248) 473-1870,,https://www.fhgov.com/play-explore-learn/riley-archery-range/,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","Archery range located in Farmington Hills, MI.",Farmington Hills,Michigan
8b0d4064-3be5-445c-b7e4-bf51a0a04df0,Rim Country Bowhunters Association,rim-country-bowhunters-association-az,hybrid,active,False,"P. O. Box 2451, 1190 South 8th Street",86326,34.7313256,-112.0169437,,scdockray@gmail.com,http://rimcountrybowhunters.org,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/arizona/Rim Country Bowhunters Association (Cottonwood).jpg""]",USA Archery affiliated club. Programs: Adult Archery Program,Cottonwood,Arizona
386b01a5-f3a0-4391-9f39-4ad8629989b5,Rio Salado Sportsman's Club,rio-salado-sportsman-s-club-az,club,active,False,3960 N Usery Pass Rd,85207,,,+14809849610,Office@RSSCaz.com,https://rsscaz.com,7am-5pm daily,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/arizona/Rio Salado Sportsmans Club (Mesa).webp""]","Archery range located in Mesa, AZ.",Mesa,Arizona
951c23c8-396b-419a-8128-7ce440095daf,Rising Phoenix Archery,rising-phoenix-archery-mi,hybrid,active,False,3863 Rochester Rd.,48083,42.5753015,-83.1291302,(248) 688-9309,risingphoenixarchery@gmail.com,http://www.michiganarchery.net,,,,False,False,False,False,,,True,True,,,false,false,"[""state-range-photos/michigan/Rising Phoenix Archery (Troy).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Troy,Michigan
1aaafd0a-ec59-41ed-9382-b3b2e621156a,Rivanna Archery,rivanna-archery-va,hybrid,active,False,4 Orchard Road,22903,,,,pnetland@gmail.com,http://www.rrpc.org,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/virginia/Rivanna Archery (Charlottesville).jpg""]","USA Archery affiliated club. Programs: Adult Archery Program, 3D Archery",Charlottesville,Virginia
21a96273-609b-40f7-afe7-497794235f43,River Bottom Outdoors,river-bottom-outdoors-ga,volunteer_club,active,False,15475 GA Hwy 34,30217,,,+16783780816,riverbottomoutdoors09@yahoo.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/georgia/River Bottom Outdoors (Franklin).jpg""]",ASA-affiliated 3D archery club. Contact: Scott Parrott.,Franklin,Georgia
9471a72e-0fcd-4398-9c0c-06c7d787667c,Riverbrook Robins,riverbrook-robins-ct,hybrid,active,False,404 Danbury Road,06897,,,203-762-8384,wiltonarcheryclub@riverbrookymca.org,http://www.wiltonymca.org,"Mon-Fri 5:30am-9:00pm, Sat 6:00am-6:00pm, Sun 7:00am-5:00pm",,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/connecticut/Riverbrook Robins (Wilton).jpeg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Wilton,Connecticut
d099c029-f64e-4dbc-b24b-41978a1cf6db,Riverside Archers,riverside-archers-ma,hybrid,active,False,16 Wilkins Street Hudson MA 01749,01749,,,(978) 562-2404,sampathbade@gmail.com,http://www.riversidegc.org,,,12,False,False,True,True,,,False,True,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Hudson,Massachusetts
02df323a-c5e6-4fb6-b5af-ac4a00f846ea,Riverside Archers Club,riverside-archers-club-ca,volunteer_club,active,False,"Cajalco Rd, Corona, CA 92881",91764,,,,riverside.archers@gmail.com,https://riversidearchers.com,,,,False,False,True,False,,,False,False,,,false,false,"[""https://riversidearchery.club/wp-content/uploads/2023/05/shooting.jpg""]","Archery range located in Ontario, CA.",Ontario,California
4b27ac33-10c3-4e87-9e06-ad3e96dd3412,Riverside Archery WA,riverside-archery-wa-wa,commercial,active,False,17370 WA-536,98273,,,(360) 424-8849,,https://www.riversidearcherywa.com/,"Monday Closed, Tue-Fri 10:00AM-6:00PM, Sat 9:00AM-5:00PM, Sunday Closed",,,True,False,False,False,,,False,False,,,false,false,"[""https://www.riversidearcherywa.com/images/indoorarcheryb-p-500.jpg""]","Archery range located in Mount Vernon, WA.",MOUNT VERNON,Washington
af5f5072-e486-4cda-8fb0-917c9b27ec10,Rob Fleming Archery Range,rob-fleming-archery-range-tx,public,active,False,,,,,+12812103800,,https://www.thewoodlandstownship-tx.gov/Facilities/Facility/Details/The-Recreation-Center-at-Rob-Fleming-Par-180,,,,False,False,False,False,,,False,False,,,false,false,"[""https://archerylessons.info/ranges/wp-content/uploads/2024/09/Rob-Fleming-Archery-Range1.jpg""]","Archery range located in The Woodlands, TX.",The Woodlands,Texas
815cfe00-45a4-4d5e-8bc1-93dbf0f63060,Robertson Archery,robertson-archery-ca,commercial,active,False,6100 Woodley Ave.,,,,(818) 457-6463,,https://robertsonarchery.com/,,,,False,False,False,False,,,False,True,,,false,false,"[""https://robertsonarchery.com/wp-content/uploads/2021/10/20211028_075058-1024x485.jpg""]","Archery range located in Van Nuys, CA.",Van Nuys,California
705fedbe-365b-467b-9843-0eb300247d99,Robinson Archery Tucson,robinson-archery-tucson-az,commercial,active,False,7633 E Speedway Blvd,85710,,,+15202986501,robinsonarchery@gmail.com,https://robinsonarchery.com,"Mon 12:00 pm-6:00 pm, Tue-Thu 10:00 am-6:00 pm, Fri-Sat 12:00 pm-6:00 pm, Sun Closed",,,True,False,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","Archery range located in Tucson, AZ.",Tucson,Arizona
10e8ea59-9748-4788-b8bd-4e5e7312db5a,Roche-A-Cri Bowman,roche-a-cri-bowman-wi,commercial,active,False,2021 14th Dr,,,,,rocheacribowman@gmail.com,https://www.racbowman.com/,,,10,False,True,False,True,,,False,False,,,false,false,"[""state-range-photos/wisconsin/Roche-A-Cri Bowman (unknown).jpg""]",,,Wisconsin
986e4c2d-b63d-4ff4-8f41-ba38907d977c,Rochester Bow Hunters,rochester-bow-hunters-ny,volunteer_club,active,False,283 Brew Road,14416,43.06592,-77.935117,,dreiss@rochester.rr.com,https://rochester-bow-hunters.weebly.com/,,,,False,False,True,False,$60/year (general/family); $40/year (senior 60+),,False,False,,,false,false,"[""https://rochester-bow-hunters.weebly.com/uploads/1/3/3/2/133200048/field-range_orig.jpg""]","Archery range located in Bergen, NY.",Bergen,New York
041bda15-8282-4229-9f2b-42de813f5728,Rock Branch Archery,rock-branch-archery-ga,volunteer_club,active,False,2969 Green Acres Rd,30635,,,+17063180610,mccannonb@aol.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/georgia/Rock Branch Archery (Elberton).jpg""]",ASA-affiliated 3D archery club. Contact: Bobby McCannon.,Elberton,Georgia
ae138e17-98c9-4ebd-a018-1c0f54ba73ef,Rock Creek Archers,rock-creek-archers-id,club,active,False,,,,,+12088203876,rockcreekarchers@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://archerylessons.info/ranges/wp-content/uploads/2024/09/PXL_20210313_234236475.jpg""]",,,Idaho
f6b7ae3c-d4bb-4561-9c31-2a7be5680db2,Rock Creek Archery,rock-creek-archery-wa,commercial,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://patch.com/img/cdn/users/98524/2012/05/raw/55e88fa390ea77fca20c8e71a65ceaf8.jpg""]","Archery range located in Tacoma, WA.",Tacoma,Washington
95787060-8f35-4f93-85e1-4864723ecdc9,Rock River Archery Club,rock-river-archery-club-ia,volunteer_club,active,False,300 North Smith Street,51246,,,+16053239245,timjulie@premieronline.net,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://www.lyoncountyreporter.com/wp-content/uploads/2022/03/Nick-Weber-prepares-to-shoot.jpg""]",ASA-affiliated 3D archery club. Contact: Tim Boekhout.,Rock Rapids,Iowa
ed866752-0f41-4953-b568-ca925d1d5ca5,Rockfish Bowhunters,rockfish-bowhunters-nc,club,active,False,,,,,+19104248216,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-carolina/Rockfish Bowhunters (Hope Mills).jpg""]","Archery range located in Hope Mills, NC.",Hope Mills,North Carolina
57427e6f-4f43-4b95-b1ab-9a7a8c81fffc,Rockville Fish & Game Club,rockville-fish-game-club-ct,club,active,False,Fish & Game Road,06084,,,,,https://rockvillefishandgameclub.com/,,,,False,True,False,True,,,False,False,,,false,false,"[""state-range-photos/connecticut/Rockville Fish  Game Club (Tolland).jpg""]","Archery range located in Tolland, CT.",Tolland,Connecticut
b68b489f-934e-462c-891c-a7dd06f2a506,Rocky Mountain Archery,rocky-mountain-archery-co,commercial,active,False,"4518 Innovation Drive, Fort Collins CO, 80525",,,,970.226.5900,,http://www.rockymountainarcheryfc.com/,"Monday: Closed, Tuesday - Friday: 11am - 7pm, Saturday: 11am - 6pm, Sunday: 12pm - 5pm",,28,True,False,False,False,,$9 for All Day,True,True,$75/hr (1 shooter); $130 (2); $195 (3); $260 (4),,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","Archery range located in Wheat Ridge, CO.",Wheat Ridge,Colorado
b20ea0e9-e8ff-4bb9-99c3-74544dafecf1,Rocky Mountain Archery Association,rocky-mountain-archery-association-co,volunteer_club,active,False,6195 Katy Court,80922,,,,arrowanne@yahoo.com,https://rockymountainarcheryassociation.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/colorado/Rocky Mountain Archery Association (Colorado Springs).jpg""]",ASA-affiliated 3D archery club. Contact: Anne Geist.,Colorado Springs,Colorado
33aaf0c7-48eb-42fe-8bbc-fa42e0d04495,Rocky Mountain Hot Shots,rocky-mountain-hot-shots-co,hybrid,active,False,"Rocky Mountain Archery, 4518 Innovation Drive",80525,,,(623) 694-0249,hotshotcolorado@gmail.com,https://www.rockymountainhotshots.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/colorado/Rocky Mountain Hot Shots (Fort Collins).png""]",USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD),Fort Collins,Colorado
9e380fd9-1851-4a0e-a8ec-b7081a76cbeb,Rocky River Archery Club,rocky-river-archery-club-nc,volunteer_club,active,False,6418 Morgan Academy Rd,28110,,,,rwalljr@carolina.rr.com,https://rockyriverarcheryclub.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]",ASA-affiliated 3D archery club. Contact: Rory  Wall.,Monroe,North Carolina
1b8a4f48-7313-40be-8a68-4301dbfe452c,Rogue Archer,rogue-archer-ok,commercial,active,False,2769 E 2070 Rd,74743,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/oklahoma/Rogue Archer (Hugo).jpg""]","Archery range located in Hugo, OK.",Hugo,Oklahoma
933a8f0c-79da-4fb1-9175-00d0dfb4be17,Root River Archery,root-river-archery-wi,commercial,active,False,4820 6 Mile Rd,53402,,,+12624566055,info@rootriverarchery.com,https://www.rootriverarchery.com/,Mon: 11-5; Tue-Fri: 11-7; Sat: 10-3; Sun: Closed,,,True,False,False,False,,,False,True,,,false,false,"[""https://images.unsplash.com/photo-1574607774561-e645c79a2478?w=800&h=400&fit=crop""]","Archery range located in Racine, WI.",Racine,Wisconsin
ec2924a1-05c1-43ed-a48f-de7921ddc61a,Roots Outdoors,roots-outdoors-ga,commercial,active,False,38 Oak St,30233,,,+16787748722,support@roots-outdoors.com,https://www.roots-outdoors.com/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/georgia/Roots Outdoors (Jackson).jpg""]","Archery range located in Jackson, GA.",Jackson,Georgia
128f5f8b-3637-4d28-8c16-775ce4e1d7c2,Ross County Bowhunters,ross-county-bowhunters-oh,volunteer_club,active,False,3085 Moss Hollow Rd,45601,,,+17406060593,rosscountybowhunters@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/ohio/Ross County Bowhunters (Chillicothe).jpg""]",ASA-affiliated 3D archery club. Contact: Brandon Rowan.,Chillicothe,Ohio
8c410c78-13a4-4e73-bc82-ea3b16f02a79,Ross Outdoors,ross-outdoors-az,commercial,active,False,"407 S 17th Ave, Phoenix, AZ 85007",,,,+16023861266,service@rossoutdoors.com,https://www.rossoutdoors.com,"Mon-Thu 10:00 am-6:00 pm, Fri-Sat 9:00 am-5:00 pm, Sun Closed",,,True,False,False,False,,,False,True,,,false,false,"[""https://www.rossoutdoors.com/cdn/shop/files/TIm_2500x1669.jpg?v=1685752102""]","Archery range located in Phoenix, AZ.",Phoenix,Arizona
97af0f69-dfcd-4c0f-bcfa-e60ad04055b4,Roughrider Archers,roughrider-archers-nd,club,active,False,PO Box 1942,58602,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-dakota/Roughrider Archers (Dickinson).jpg""]","Archery range located in Dickinson, ND.",Dickinson,North Dakota
19c3d363-dbe7-459d-82f5-3067578355df,Royal Oak Archers Inc,royal-oak-archers-inc-mi,volunteer_club,active,False,2762 Orion Rd,48363,42.7574716,-83.2047725,(248) 693-9799,,https://www.royaloakarchers.org,,,,False,True,True,False,,,False,True,,,false,false,"[""state-range-photos/michigan/Royal Oak Archers Inc (Oakland Twp).jpg""]","Archery range located in Oakland Twp, MI.",Oakland Twp,Michigan
149f2413-945d-4944-ab24-4fa2f3485bfa,Rub Line Archery,rub-line-archery-va,volunteer_club,active,False,12797 Moneta Rd,24121,,,+15405892473,hunterj426@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/virginia/Rub Line Archery (Moneta).jpg""]",ASA-affiliated 3D archery club. Contact: Hunter Jacobs.,Moneta,Virginia
790e9803-d4e8-45f7-8c45-5bd3bcd83c52,Rustic Archery Shooters Club,rustic-archery-shooters-club-mi,volunteer_club,active,False,519 Ensley,49329,,,+12312458592,jenniferannemartindale@hotmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/michigan/Rustic Archery Shooters Club (Howard City).jpg""]",ASA-affiliated 3D archery club. Contact: Jennifer Martindale.,Howard City,Michigan
be371fb2-a461-415e-8621-ee9f5e56092f,Rusty Buck,rusty-buck-in,commercial,active,False,821 S. Adams St.,47042,39.0642702,-85.2561981,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/indiana/Rusty Buck (Versailles).jpg""]","Archery range located in Versailles, IN.",Versailles,Indiana
478f2aee-b462-4a15-a049-3ff5678b9563,SA Xtreme,sa-xtreme-tx,hybrid,active,False,4507 N Loop,78249,,,,tim@kinetickidstx.org,https://kinetickidstx.org/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/texas/SA Xtreme (San Antonio).jpg""]",USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD),San Antonio,Texas
513eb416-333b-41cb-a16e-db6a14bdba0d,Saddle Mountain Archers,saddle-mountain-archers-or,volunteer_club,active,False,36919 Christians Ln,97103,46.1332149,-123.7916353,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/oregon/Saddle Mountain Archers (ASTORIA).jpg""]","Archery range located in ASTORIA, OR.",ASTORIA,Oregon
5b33d1c1-5426-4517-97a0-ad4e204e6dfe,Saddle River Range,saddle-river-range-tx,commercial,active,False,4280 FM 1488,77384,30.2266563,-95.5311357,936-271-2620,archerymanager@saddleriverrange.com,https://saddleriverrange.com,,,,False,False,False,False,,,False,False,,,false,false,"[""https://archerydirectory.com/wp-content/uploads/2025/07/Saddle-River-Range-Conroe-TX.png""]","Archery range located in Conroe, TX.",Conroe,Texas
14c57aef-fefc-4d92-b64c-898aabf5b231,Sage Creek Archery,sage-creek-archery-nc,volunteer_club,active,False,1101 Ladonia Church Rd,27030,,,+13366487755,sagecreek@surry.net,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://i.ytimg.com/vi/wGTBoGdXTgY/maxresdefault.jpg""]",ASA-affiliated 3D archery club. Contact: David Smith.,Mt Airy,North Carolina
063da91d-2bee-411d-bc3a-4c87032e0cb3,Saginaw Field & Stream Club,saginaw-field-stream-club-mi,volunteer_club,active,False,1296 N GLEANER RD,48609,43.4273023,-84.1454923,(989) 642-8312,mschoch357@gmail.com,https://saginawfieldandstream.com,"Saturday: 9:00AM-1:00PM, Tuesday: 2:00PM-6:00PM",,,False,True,False,False,,,False,False,,,false,false,"[""state-range-photos/michigan/Saginaw Field  Stream Club (Saginaw).webp""]","Archery range located in SAGINAW, MI.",Saginaw,Michigan
b136c005-a852-47f9-a85e-da9891c6c675,Salina Bowmen Archery Club,salina-bowmen-archery-club-ks,volunteer_club,active,False,North 255th Road,67480,,,,teck91e@hotmail.com,http://www.salinabowmen.com/home.htm,,,,False,True,False,False,,,False,False,,,false,false,"[""state-range-photos/kansas/Salina Bowmen Archery Club (Niles).jpg""]",ASA-affiliated 3D archery club. Contact: Eric Schneweis.,Niles,Kansas
b252ad31-e27e-4d9d-a22e-d88d9fc8487a,Salinas Bowmen,salinas-bowmen-ca,volunteer_club,active,False,"238 Crazy Horse Canyon Rd, Salinas, CA 93907",93902,,,(831) 769-0200,salinasbowmen@yahoo.com,https://salinasbowmen.org,,,,False,True,True,False,,,False,False,,,false,false,"[""state-range-photos/california/Salinas Bowmen (SALINAS).jpg""]","Archery range located in Salinas, CA.",SALINAS,California
dc1de057-719c-4390-aa13-485b3fe02270,Salt River Bowhunters,salt-river-bowhunters-mo,volunteer_club,active,False,6166 Shelby 340,63469,,,+15735884868,rustyh64@yahoo.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/missouri/Salt River Bowhunters (Shelbyville).jpg""]",ASA-affiliated 3D archery club. Contact: Rusty Hammond.,Shelbyville,Missouri
1ae20943-46f1-444e-aacc-d15cf274ab4f,Salthawk Archery,salthawk-archery-ks,volunteer_club,active,False,3700 West 4th,67501,,,+16208998334,jessiexc25@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""https://hutchtribune.com/wp-content/uploads/2026/03/HUTCH-SalthawkArcheryClub.jpg""]",ASA-affiliated 3D archery club. Contact: Jessica Vaile.,Hutchinson,Kansas
f94623e0-fe66-4c69-88b5-4d3c8f88a9e8,Saluda River Archery Club,saluda-river-archery-club-sc,hybrid,active,False,"3318 Hwy 153, Suite 2",29673,,,,saludariverarchery@gmail.com,http://www.saludariverarchery.com,,,,True,False,False,False,,,True,True,$40 first lesson / $35 additional / $60 lesson for two / $20 per person group,,false,false,"[""state-range-photos/south-carolina/Saluda River Archery Club (Piedmont).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program, 3D Archery",Piedmont,South Carolina
a12c135b-2fa7-485d-b1c6-305a22093491,Sam's Christian Archery,sam-s-christian-archery-nc,club,active,False,,,,,+18286698830,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-carolina/Sams Christian Archery (Black Mountain).jpg""]","Archery range located in Black Mountain, NC.",Black Mountain,North Carolina
530830a1-e99e-4fe0-8862-887e61126327,San Diego Archers,san-diego-archers-ca,volunteer_club,active,False,PO BOX 33918,92103,32.715738,-117.1610838,,rt8harrel@yahoo.com,https://sandiegoarchers.com,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/california/San Diego Archers (San Diego).jpg""]","Archery range located in San Diego, CA.",San Diego,California
9d6e0591-c0fc-4e7e-987d-59881c980b11,San Francisco Archers,san-francisco-archers-ca,hybrid,active,False,"San Francisco Archers, Lundy Way & Rifle Range Road",94404,,,+16503559947,joad@sfarchers.org,http://www.sfarchers.org,,,,False,False,False,False,,,False,True,,,false,false,"[""https://sfarchers.org/wp-content/uploads/2018/03/1600_-DSC02183-400x320.jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Pacifica,California
f6231095-8a93-435d-9d1e-fc674faae4f5,San Juan Archers,san-juan-archers-nm,club,active,False,,,,,,,https://sjarchers.org/,,,,False,False,False,False,,,False,False,,,false,false,"[""https://images.squarespace-cdn.com/content/v1/5e1918c86eeb973ee1af7ee9/1585527274178-1MC3V9K07X9PO37MVP49/Adjustments.jpeg?format=1500w""]","Archery range located in Farmington, NM.",Farmington,New Mexico
91036d97-7daf-4f35-ac7f-13b52443bad9,Sanctuary Archery,sanctuary-archery-ok,volunteer_club,active,False,314 Fairley Rd,74501,,,+19189020732,b.gray2627@gmail.com,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/oklahoma/Sanctuary Archery (McAlister).jpg""]",ASA-affiliated 3D archery club. Contact: Brandon Gray.,McAlister,Oklahoma
d5ad035b-0d8e-427b-9814-86017b41befb,Sandhills Archery Club,sandhills-archery-club-nd,volunteer_club,active,False,PO BOX 1022,58107-1022,46.88,-96.79,,,https://www.sandhillsarchers.org,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/north-dakota/Sandhills Archery Club (FARGO).jpg""]","Archery range located in FARGO, ND.",FARGO,North Dakota
665bb30b-578d-4530-90ad-9efac9689284,Sandia Crest Bowhunters Association,sandia-crest-bowhunters-association-nm,club,active,False,,,,,,,,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/new-mexico/Sandia Crest Bowhunters Association (Albuquerque).jpg""]","Archery range located in Albuquerque, NM.",Albuquerque,New Mexico
9c6efc5a-6874-45e0-a078-44d34ba88e99,"Sandune Archery Club, Inc",sandune-archery-club-inc-sc,club,active,False,7485 Butler Rd,29585,,,+18433402357,irishmen2008@hotmail.com,https://sandunearchery.com/,,,,False,True,False,True,$35.00 single / $50.00 family,$10.00 (14-day visitor pass),False,False,,,false,false,"[""state-range-photos/south-carolina/Sandune Archery Club Inc (Myrtle Beach).jpg""]",ASA-affiliated archery club. Status: Expired 2025,Myrtle Beach,South Carolina
f0a2e239-d6f3-42e2-a12e-62564a900b8b,Santa Clarita Archery Range,santa-clarita-archery-range-ca,public,active,False,Haskell Canyon Open Space,,,,+16612592489,,https://santaclarita.gov/recreation/facilities/archery/,"Dawn till dusk, seven days a week",,,False,False,False,False,,Free,False,False,,,false,false,"[""https://santaclarita.gov/recreation/wp-content/uploads/sites/26/2023/06/636948159758430000.png""]","Archery range located in Santa Clarita, CA.",Santa Clarita,California
615124f7-3cea-4d13-9577-07728d383c53,Santa Cruz Archers,santa-cruz-archers-ca,volunteer_club,active,False,151 Brookwood Drive,95065,36.9972579,-121.9925509,,go2garrett2@gmail.com,https://santacruzarchers.com,,,,False,False,False,False,,,False,False,,,false,false,"[""https://localwiki.org/media/cache/5d/37/5d378172fc9786c78a9e44b767d384ef.jpg""]","Archery range located in Santa Cruz, CA.",Santa Cruz,California
14377472-ae40-4f8c-b364-6a623e2d38cf,Santa Maria Gun Club,santa-maria-gun-club-ca,commercial,active,False,3150 Telephone Road,93454,34.9018198,-120.3830362,,elkhunter45120@msn.com,https://santamariagunclub.org,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/california/Santa Maria Gun Club (SANTA MARIA).jpg""]","Archery range located in SANTA MARIA, CA.",SANTA MARIA,California
6bfe19b5-7587-4dde-a521-005ce6d4823e,Santa Paula Archery,santa-paula-archery-ca,hybrid,active,False,530 West Main Street,93060,,,805-933-4226,gbarnes@spcity.org,https://sparchery.usarchery.org/,,,,False,False,False,False,,,False,False,,,false,false,"[""state-range-photos/california/Santa Paula Archery (Santa Paula).jpg""]","USA Archery affiliated club. Programs: Junior Olympic Archery Development (JOAD), Adult Archery Program",Santa Paula,California
